device_id;timestamp;occupied;occupancy_minutes;movements_count;temperature;humidity;co2
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-20T12:00:00Z;0;12;689;24.36;48.23;1091
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-20T13:00:00Z;0.5;32;1361;24.23;48.29;1103
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-20T14:00:00Z;0.5;20;1505;23.42;44.37;1069
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T06:00:00Z;0;12;844;22.34;38.73;678
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T07:00:00Z;1;55;2177;23.54;44.8;899
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T08:00:00Z;1;53;3220;24.83;50.37;984
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T09:00:00Z;1;60;3621;25.75;55.93;1091
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T10:00:00Z;1;51;3028;25.65;55.46;1078
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T11:00:00Z;0.5;22;1687;25.04;51.8;1131
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T12:00:00Z;0;1;276;23.73;45.6;1123
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T13:00:00Z;0;15;206;23.03;41.48;1241
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-21T14:00:00Z;0;12;780;22.75;40.29;1239
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T06:00:00Z;0;15;270;22.48;38.85;651
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T07:00:00Z;0;15;715;22.77;40.67;733
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T08:00:00Z;1;59;2614;24.16;47.01;785
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T09:00:00Z;0.5;26;1481;24.34;48.29;967
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T10:00:00Z;1;58;2745;25.34;53.07;1047
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T11:00:00Z;1;55;2878;25.11;52.7;1065
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T12:00:00Z;0.5;25;1815;25.23;52.33;1114
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T13:00:00Z;0;11;139;24.15;47.41;1149
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-22T14:00:00Z;0.5;21;1033;23.44;43.43;1259
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T06:00:00Z;1;54;2957;23.35;43.32;773
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T07:00:00Z;0.5;21;1466;23.84;45.57;930
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T08:00:00Z;1;51;3599;24.84;51.12;874
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T09:00:00Z;1;55;3930;24.95;51.45;1165
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T10:00:00Z;0.5;20;1557;24.88;51.08;1202
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T11:00:00Z;1;59;3787;25;52.17;1216
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T12:00:00Z;0;13;732;24.04;47.48;1321
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T13:00:00Z;1;50;2239;24.82;50.7;1378
31f2c197-b3a5-4f0b-bb1f-a736da7aae8d;2018-11-23T14:00:00Z;0.5;20;1011;23.9;46.38;1305
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T02:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T03:00:00Z;0;1;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T04:00:00Z;0;11;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T05:00:00Z;1;47;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T06:00:00Z;1;59;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T07:00:00Z;0.5;37;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T08:00:00Z;1;47;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T09:00:00Z;1;44;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T10:00:00Z;1;56;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T11:00:00Z;1;43;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T12:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T13:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T14:00:00Z;0.5;16;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T15:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T16:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T17:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-15T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T03:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T04:00:00Z;0;14;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T05:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T06:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T07:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T08:00:00Z;0.5;36;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T09:00:00Z;0.5;40;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T10:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T11:00:00Z;1;57;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T12:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T13:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T14:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T15:00:00Z;0;10;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T16:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T17:00:00Z;0;7;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T18:00:00Z;0;12;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T19:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-16T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T03:00:00Z;0;1;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T04:00:00Z;0.5;21;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T05:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T06:00:00Z;1;55;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T07:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T08:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T09:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T10:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T11:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T12:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T13:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T14:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T15:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T16:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T17:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T18:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T19:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T20:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T21:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T22:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-17T23:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T00:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T01:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T02:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T03:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T04:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T05:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T06:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T07:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T08:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T09:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T10:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T11:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T12:00:00Z;1;58;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T13:00:00Z;1;41;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T14:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T15:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T16:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T17:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T19:00:00Z;0;1;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-18T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T03:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T04:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T05:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T06:00:00Z;1;50;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T07:00:00Z;1;58;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T08:00:00Z;0.5;29;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T09:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T10:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T11:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T12:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T13:00:00Z;1;56;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T14:00:00Z;0;8;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T15:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T16:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T17:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-19T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T03:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T04:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T05:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T06:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T07:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T08:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T09:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T10:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T11:00:00Z;0;4;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T12:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T13:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T14:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T15:00:00Z;0;4;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T16:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T17:00:00Z;0;8;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-20T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T03:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T04:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T05:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T06:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T07:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T08:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T09:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T10:00:00Z;0;4;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T11:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T12:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T13:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T14:00:00Z;0;4;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T15:00:00Z;0;7;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T16:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T17:00:00Z;0;6;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T18:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T20:00:00Z;0;5;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-21T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T03:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T04:00:00Z;0;12;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T05:00:00Z;1;55;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T06:00:00Z;1;45;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T07:00:00Z;0.5;34;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T08:00:00Z;1;46;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T09:00:00Z;1;48;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T10:00:00Z;1;56;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T11:00:00Z;1;56;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T12:00:00Z;1;56;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T13:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T14:00:00Z;0.5;17;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T15:00:00Z;0;11;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T16:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T17:00:00Z;0;2;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-22T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T02:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T03:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T04:00:00Z;0;3;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T05:00:00Z;0.5;30;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T06:00:00Z;1;51;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T07:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T08:00:00Z;1;59;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T09:00:00Z;1;51;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T10:00:00Z;1;53;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T11:00:00Z;1;43;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T12:00:00Z;1;53;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T13:00:00Z;1;54;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T14:00:00Z;0;10;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T15:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T16:00:00Z;0;7;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T17:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T18:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T19:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T20:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T21:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T22:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-23T23:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T00:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T01:00:00Z;0;0;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T02:00:00Z;0;1;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T03:00:00Z;0;1;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T04:00:00Z;0;6;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T05:00:00Z;1;55;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T06:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T07:00:00Z;1;60;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T08:00:00Z;1;45;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T09:00:00Z;1;55;0;null;null;null
74b897b3-2aa9-47c8-ad95-6c627f225457;2018-10-24T10:00:00Z;1;58;0;null;null;null
